index,X,Y,Z,X2,Y2,Z2
6261,-1.830545e-01,5.161568e-01,3.620692e-03,-1.342177e+01,1.157137e+03,2.456624e+01
6262,-1.902120e-01,5.152373e-01,3.747063e-03,-1.540923e+02,1.149995e+03,2.786890e+01
6263,-1.831141e-01,5.163205e-01,3.621899e-03,-1.342651e+01,1.157507e+03,2.457410e+01
6264,-1.902738e-01,5.154006e-01,3.748309e-03,-1.541419e+02,1.150362e+03,2.787781e+01
6265,-1.831737e-01,5.164842e-01,3.623106e-03,-1.343124e+01,1.157877e+03,2.458196e+01
6266,-1.903357e-01,5.155640e-01,3.749556e-03,-1.541916e+02,1.150729e+03,2.788672e+01
6267,-1.832332e-01,5.166479e-01,3.624312e-03,-1.343597e+01,1.158246e+03,2.458982e+01
6268,-1.903975e-01,5.157273e-01,3.750803e-03,-1.542413e+02,1.151096e+03,2.789563e+01
6269,-1.832928e-01,5.168115e-01,3.625519e-03,-1.344071e+01,1.158616e+03,2.459767e+01
6270,-1.904594e-01,5.158907e-01,3.752050e-03,-1.542909e+02,1.151464e+03,2.790455e+01
6271,-1.833524e-01,5.169752e-01,3.626726e-03,-1.344544e+01,1.158985e+03,2.460553e+01
6272,-1.905212e-01,5.160540e-01,3.753297e-03,-1.543406e+02,1.151831e+03,2.791346e+01
6273,-1.834120e-01,5.171389e-01,3.627933e-03,-1.345017e+01,1.159355e+03,2.461339e+01
6274,-1.905831e-01,5.162174e-01,3.754544e-03,-1.543903e+02,1.152198e+03,2.792237e+01
6275,-1.834715e-01,5.173025e-01,3.629140e-03,-1.345491e+01,1.159725e+03,2.462125e+01
6276,-1.906449e-01,5.163807e-01,3.755791e-03,-1.544399e+02,1.152565e+03,2.793128e+01
6277,-1.835311e-01,5.174662e-01,3.630346e-03,-1.345964e+01,1.160094e+03,2.462911e+01
6278,-1.907068e-01,5.165441e-01,3.757038e-03,-1.544896e+02,1.152933e+03,2.794019e+01
6279,-1.835907e-01,5.176299e-01,3.631553e-03,-1.346437e+01,1.160464e+03,2.463696e+01
6280,-1.907686e-01,5.167074e-01,3.758285e-03,-1.545392e+02,1.153300e+03,2.794910e+01
6281,-1.836502e-01,5.177935e-01,3.632760e-03,-1.346910e+01,1.160833e+03,2.464482e+01
6282,-1.908305e-01,5.168708e-01,3.759532e-03,-1.545889e+02,1.153667e+03,2.795801e+01
6283,-1.837098e-01,5.179572e-01,3.633967e-03,-1.347384e+01,1.161203e+03,2.465268e+01
6284,-1.908923e-01,5.170341e-01,3.760779e-03,-1.546386e+02,1.154034e+03,2.796693e+01
6285,-1.837694e-01,5.181209e-01,3.635174e-03,-1.347857e+01,1.161573e+03,2.466054e+01
6286,-1.909542e-01,5.171975e-01,3.762026e-03,-1.546882e+02,1.154402e+03,2.797584e+01
6287,-1.838290e-01,5.182845e-01,3.636380e-03,-1.348330e+01,1.161942e+03,2.466839e+01
6288,-1.910160e-01,5.173608e-01,3.763273e-03,-1.547379e+02,1.154769e+03,2.798475e+01
6289,-1.838885e-01,5.184482e-01,3.637587e-03,-1.348804e+01,1.162312e+03,2.467625e+01
6290,-1.910779e-01,5.175242e-01,3.764520e-03,-1.547875e+02,1.155136e+03,2.799366e+01
6291,-1.839481e-01,5.186119e-01,3.638794e-03,-1.349277e+01,1.162681e+03,2.468411e+01
6292,-1.911397e-01,5.176875e-01,3.765767e-03,-1.548372e+02,1.155504e+03,2.800257e+01
6293,-1.840077e-01,5.187755e-01,3.640001e-03,-1.349750e+01,1.163051e+03,2.469197e+01
6294,-1.912016e-01,5.178509e-01,3.767014e-03,-1.548869e+02,1.155871e+03,2.801148e+01
6295,-1.840673e-01,5.189392e-01,3.641208e-03,-1.350224e+01,1.163421e+03,2.469983e+01
6296,-1.912634e-01,5.180142e-01,3.768261e-03,-1.549365e+02,1.156238e+03,2.802039e+01
6297,-1.841268e-01,5.191029e-01,3.642414e-03,-1.350697e+01,1.163790e+03,2.470768e+01
6298,-1.913253e-01,5.181775e-01,3.769508e-03,-1.549862e+02,1.156605e+03,2.802931e+01
6299,-1.841864e-01,5.192665e-01,3.643621e-03,-1.351170e+01,1.164160e+03,2.471554e+01
6300,-1.913871e-01,5.183409e-01,3.770755e-03,-1.550358e+02,1.156973e+03,2.803822e+01
6301,-1.842460e-01,5.194302e-01,3.644828e-03,-1.351644e+01,1.164530e+03,2.472340e+01
6302,-1.914490e-01,5.185042e-01,3.772002e-03,-1.550855e+02,1.157340e+03,2.804713e+01
6303,-1.843055e-01,5.195939e-01,3.646035e-03,-1.352117e+01,1.164899e+03,2.473126e+01
6304,-1.915108e-01,5.186676e-01,3.773249e-03,-1.551352e+02,1.157707e+03,2.805604e+01
6305,-1.843651e-01,5.197575e-01,3.647242e-03,-1.352590e+01,1.165269e+03,2.473912e+01
6306,-1.915727e-01,5.188309e-01,3.774496e-03,-1.551848e+02,1.158074e+03,2.806495e+01
6307,-1.844247e-01,5.199212e-01,3.648448e-03,-1.353064e+01,1.165638e+03,2.474697e+01
6308,-1.916345e-01,5.189943e-01,3.775743e-03,-1.552345e+02,1.158442e+03,2.807386e+01
6309,-1.844843e-01,5.200849e-01,3.649655e-03,-1.353537e+01,1.166008e+03,2.475483e+01
6310,-1.916964e-01,5.191576e-01,3.776990e-03,-1.552841e+02,1.158809e+03,2.808277e+01
6311,-1.845438e-01,5.202485e-01,3.650862e-03,-1.354010e+01,1.166378e+03,2.476269e+01
6312,-1.917582e-01,5.193210e-01,3.778237e-03,-1.553338e+02,1.159176e+03,2.809169e+01
6313,-1.846034e-01,5.204122e-01,3.652069e-03,-1.354483e+01,1.166747e+03,2.477055e+01
6314,-1.918201e-01,5.194843e-01,3.779484e-03,-1.553835e+02,1.159544e+03,2.810060e+01
6315,-1.846630e-01,5.205759e-01,3.653276e-03,-1.354957e+01,1.167117e+03,2.477841e+01
6316,-1.918819e-01,5.196477e-01,3.780731e-03,-1.554331e+02,1.159911e+03,2.810951e+01
6317,-1.847226e-01,5.207395e-01,3.654482e-03,-1.355430e+01,1.167486e+03,2.478626e+01
6318,-1.919438e-01,5.198110e-01,3.781978e-03,-1.554828e+02,1.160278e+03,2.811842e+01
6319,-1.847821e-01,5.209032e-01,3.655689e-03,-1.355903e+01,1.167856e+03,2.479412e+01
6320,-1.920056e-01,5.199744e-01,3.783225e-03,-1.555324e+02,1.160645e+03,2.812733e+01
6321,-1.848417e-01,5.210669e-01,3.656896e-03,-1.356377e+01,1.168226e+03,2.480198e+01
6322,-1.920675e-01,5.201377e-01,3.784472e-03,-1.555821e+02,1.161013e+03,2.813624e+01
6323,-1.849013e-01,5.212305e-01,3.658103e-03,-1.356850e+01,1.168595e+03,2.480984e+01
6324,-1.921293e-01,5.203011e-01,3.785719e-03,-1.556318e+02,1.161380e+03,2.814515e+01
6325,-1.849608e-01,5.213942e-01,3.659310e-03,-1.357323e+01,1.168965e+03,2.481769e+01
6326,-1.921912e-01,5.204644e-01,3.786965e-03,-1.556814e+02,1.161747e+03,2.815407e+01
6327,-1.850204e-01,5.215579e-01,3.660516e-03,-1.357797e+01,1.169334e+03,2.482555e+01
6328,-1.922530e-01,5.206278e-01,3.788212e-03,-1.557311e+02,1.162114e+03,2.816298e+01
6329,-1.850800e-01,5.217215e-01,3.661723e-03,-1.358270e+01,1.169704e+03,2.483341e+01
6330,-1.923149e-01,5.207911e-01,3.789459e-03,-1.557807e+02,1.162482e+03,2.817189e+01
6331,-1.851396e-01,5.218852e-01,3.662930e-03,-1.358743e+01,1.170074e+03,2.484127e+01
6332,-1.923767e-01,5.209545e-01,3.790706e-03,-1.558304e+02,1.162849e+03,2.818080e+01
6333,-1.851991e-01,5.220489e-01,3.664137e-03,-1.359217e+01,1.170443e+03,2.484913e+01
6334,-1.924386e-01,5.211178e-01,3.791953e-03,-1.558801e+02,1.163216e+03,2.818971e+01
6335,-1.852587e-01,5.222125e-01,3.665344e-03,-1.359690e+01,1.170813e+03,2.485698e+01
6336,-1.925004e-01,5.212812e-01,3.793200e-03,-1.559297e+02,1.163583e+03,2.819862e+01
6337,-1.853183e-01,5.223762e-01,3.666550e-03,-1.360163e+01,1.171182e+03,2.486484e+01
6338,-1.925623e-01,5.214445e-01,3.794447e-03,-1.559794e+02,1.163951e+03,2.820753e+01
6339,-1.853779e-01,5.225399e-01,3.667757e-03,-1.360636e+01,1.171552e+03,2.487270e+01
6340,-1.926241e-01,5.216079e-01,3.795694e-03,-1.560291e+02,1.164318e+03,2.821645e+01
6341,-1.854374e-01,5.227035e-01,3.668964e-03,-1.361110e+01,1.171922e+03,2.488056e+01
6342,-1.926860e-01,5.217712e-01,3.796941e-03,-1.560787e+02,1.164685e+03,2.822536e+01
6343,-1.854970e-01,5.228672e-01,3.670171e-03,-1.361583e+01,1.172291e+03,2.488842e+01
6344,-1.927478e-01,5.219345e-01,3.798188e-03,-1.561284e+02,1.165053e+03,2.823427e+01
6345,-1.855566e-01,5.230309e-01,3.671378e-03,-1.362056e+01,1.172661e+03,2.489627e+01
6346,-1.928097e-01,5.220979e-01,3.799435e-03,-1.561780e+02,1.165420e+03,2.824318e+01
6347,-1.856162e-01,5.231946e-01,3.672584e-03,-1.362530e+01,1.173031e+03,2.490413e+01
6348,-1.928715e-01,5.222612e-01,3.800682e-03,-1.562277e+02,1.165787e+03,2.825209e+01
6349,-1.856757e-01,5.233582e-01,3.673791e-03,-1.363003e+01,1.173400e+03,2.491199e+01
6350,-1.929334e-01,5.224246e-01,3.801929e-03,-1.562774e+02,1.166154e+03,2.826100e+01
6351,-1.857353e-01,5.235219e-01,3.674998e-03,-1.363476e+01,1.173770e+03,2.491985e+01
6352,-1.929952e-01,5.225879e-01,3.803176e-03,-1.563270e+02,1.166522e+03,2.826991e+01
6353,-1.857949e-01,5.236856e-01,3.676205e-03,-1.363950e+01,1.174139e+03,2.492770e+01
6354,-1.930571e-01,5.227513e-01,3.804423e-03,-1.563767e+02,1.166889e+03,2.827883e+01
6355,-1.858544e-01,5.238492e-01,3.677412e-03,-1.364423e+01,1.174509e+03,2.493556e+01
6356,-1.931189e-01,5.229146e-01,3.805670e-03,-1.564263e+02,1.167256e+03,2.828774e+01
6357,-1.859140e-01,5.240129e-01,3.678619e-03,-1.364896e+01,1.174879e+03,2.494342e+01
6358,-1.931808e-01,5.230780e-01,3.806917e-03,-1.564760e+02,1.167623e+03,2.829665e+01
6359,-1.859736e-01,5.241766e-01,3.679825e-03,-1.365370e+01,1.175248e+03,2.495128e+01
6360,-1.932426e-01,5.232413e-01,3.808164e-03,-1.565257e+02,1.167991e+03,2.830556e+01
6361,-1.860332e-01,5.243402e-01,3.681032e-03,-1.365843e+01,1.175618e+03,2.495914e+01
6362,-1.933045e-01,5.234047e-01,3.809411e-03,-1.565753e+02,1.168358e+03,2.831447e+01
6363,-1.860927e-01,5.245039e-01,3.682239e-03,-1.366316e+01,1.175987e+03,2.496699e+01
6364,-1.933663e-01,5.235680e-01,3.810658e-03,-1.566250e+02,1.168725e+03,2.832338e+01
6365,-1.861523e-01,5.246676e-01,3.683446e-03,-1.366789e+01,1.176357e+03,2.497485e+01
6366,-1.934282e-01,5.237314e-01,3.811905e-03,-1.566746e+02,1.169093e+03,2.833229e+01
6367,-1.862119e-01,5.248312e-01,3.684653e-03,-1.367263e+01,1.176727e+03,2.498271e+01
6368,-1.934900e-01,5.238947e-01,3.813152e-03,-1.567243e+02,1.169460e+03,2.834121e+01
6369,-1.862715e-01,5.249949e-01,3.685859e-03,-1.367736e+01,1.177096e+03,2.499057e+01
6370,-1.935519e-01,5.240581e-01,3.814399e-03,-1.567740e+02,1.169827e+03,2.835012e+01
6371,-1.863310e-01,5.251586e-01,3.687066e-03,-1.368209e+01,1.177466e+03,2.499843e+01
6372,-1.936137e-01,5.242214e-01,3.815646e-03,-1.568236e+02,1.170194e+03,2.835903e+01
6373,-1.863906e-01,5.253222e-01,3.688273e-03,-1.368683e+01,1.177835e+03,2.500628e+01
6374,-1.936756e-01,5.243848e-01,3.816893e-03,-1.568733e+02,1.170562e+03,2.836794e+01
6375,-1.864502e-01,5.254859e-01,3.689480e-03,-1.369156e+01,1.178205e+03,2.501414e+01
6376,-1.937374e-01,5.245481e-01,3.818140e-03,-1.569229e+02,1.170929e+03,2.837685e+01
6377,-1.865097e-01,5.256496e-01,3.690687e-03,-1.369629e+01,1.178575e+03,2.502200e+01
6378,-1.937993e-01,5.247115e-01,3.819387e-03,-1.569726e+02,1.171296e+03,2.838576e+01
6379,-1.865693e-01,5.258132e-01,3.691893e-03,-1.370103e+01,1.178944e+03,2.502986e+01
6380,-1.938611e-01,5.248748e-01,3.820634e-03,-1.570223e+02,1.171663e+03,2.839468e+01
6381,-1.866289e-01,5.259769e-01,3.693100e-03,-1.370576e+01,1.179314e+03,2.503771e+01
6382,-1.939230e-01,5.250382e-01,3.821881e-03,-1.570719e+02,1.172031e+03,2.840359e+01
6383,-1.866885e-01,5.261406e-01,3.694307e-03,-1.371049e+01,1.179683e+03,2.504557e+01
6384,-1.939848e-01,5.252015e-01,3.823128e-03,-1.571216e+02,1.172398e+03,2.841250e+01
6385,-1.867480e-01,5.263042e-01,3.695514e-03,-1.371523e+01,1.180053e+03,2.505343e+01
6386,-1.940467e-01,5.253648e-01,3.824375e-03,-1.571712e+02,1.172765e+03,2.842141e+01
6387,-1.868076e-01,5.264679e-01,3.696721e-03,-1.371996e+01,1.180423e+03,2.506129e+01
6388,-1.941085e-01,5.255282e-01,3.825622e-03,-1.572209e+02,1.173132e+03,2.843032e+01
6389,-1.868672e-01,5.266316e-01,3.697927e-03,-1.372469e+01,1.180792e+03,2.506915e+01
6390,-1.941703e-01,5.256915e-01,3.826868e-03,-1.572706e+02,1.173500e+03,2.843923e+01
6391,-1.869268e-01,5.267952e-01,3.699134e-03,-1.372943e+01,1.181162e+03,2.507700e+01
6392,-1.942322e-01,5.258549e-01,3.828115e-03,-1.573202e+02,1.173867e+03,2.844814e+01
6393,-1.869863e-01,5.269589e-01,3.700341e-03,-1.373416e+01,1.181532e+03,2.508486e+01
6394,-1.942940e-01,5.260182e-01,3.829362e-03,-1.573699e+02,1.174234e+03,2.845706e+01
6395,-1.870459e-01,5.271226e-01,3.701548e-03,-1.373889e+01,1.181901e+03,2.509272e+01
6396,-1.943559e-01,5.261816e-01,3.830609e-03,-1.574195e+02,1.174602e+03,2.846597e+01
6397,-1.871055e-01,5.272862e-01,3.702755e-03,-1.374362e+01,1.182271e+03,2.510058e+01
6398,-1.944177e-01,5.263449e-01,3.831856e-03,-1.574692e+02,1.174969e+03,2.847488e+01
6399,-1.871650e-01,5.274499e-01,3.703961e-03,-1.374836e+01,1.182640e+03,2.510844e+01
6400,-1.944796e-01,5.265083e-01,3.833103e-03,-1.575189e+02,1.175336e+03,2.848379e+01
6401,-1.872246e-01,5.276136e-01,3.705168e-03,-1.375309e+01,1.183010e+03,2.511629e+01
6402,-1.945414e-01,5.266716e-01,3.834350e-03,-1.575685e+02,1.175703e+03,2.849270e+01
6403,-1.872842e-01,5.277772e-01,3.706375e-03,-1.375782e+01,1.183380e+03,2.512415e+01
6404,-1.946033e-01,5.268350e-01,3.835597e-03,-1.576182e+02,1.176071e+03,2.850161e+01
6405,-1.873438e-01,5.279409e-01,3.707582e-03,-1.376256e+01,1.183749e+03,2.513201e+01
6406,-1.946651e-01,5.269983e-01,3.836844e-03,-1.576679e+02,1.176438e+03,2.851052e+01
6407,-1.874033e-01,5.281046e-01,3.708789e-03,-1.376729e+01,1.184119e+03,2.513987e+01
6408,-1.947270e-01,5.271617e-01,3.838091e-03,-1.577175e+02,1.176805e+03,2.851944e+01
6409,-1.874629e-01,5.282682e-01,3.709995e-03,-1.377202e+01,1.184488e+03,2.514772e+01
6410,-1.947888e-01,5.273250e-01,3.839338e-03,-1.577672e+02,1.177172e+03,2.852835e+01
6411,-1.875225e-01,5.284319e-01,3.711202e-03,-1.377676e+01,1.184858e+03,2.515558e+01
6412,-1.948507e-01,5.274884e-01,3.840585e-03,-1.578168e+02,1.177540e+03,2.853726e+01
6413,-1.875821e-01,5.285956e-01,3.712409e-03,-1.378149e+01,1.185228e+03,2.516344e+01
6414,-1.949125e-01,5.276517e-01,3.841832e-03,-1.578665e+02,1.177907e+03,2.854617e+01
6415,-1.876416e-01,5.287592e-01,3.713616e-03,-1.378622e+01,1.185597e+03,2.517130e+01
6416,-1.949744e-01,5.278151e-01,3.843079e-03,-1.579162e+02,1.178274e+03,2.855508e+01
6417,-1.877012e-01,5.289229e-01,3.714823e-03,-1.379096e+01,1.185967e+03,2.517916e+01
6418,-1.950362e-01,5.279784e-01,3.844326e-03,-1.579658e+02,1.178641e+03,2.856399e+01
6419,-1.877608e-01,5.290866e-01,3.716029e-03,-1.379569e+01,1.186336e+03,2.518701e+01
6420,-1.950981e-01,5.281418e-01,3.845573e-03,-1.580155e+02,1.179009e+03,2.857290e+01
6421,-1.878204e-01,5.292503e-01,3.717236e-03,-1.380042e+01,1.186706e+03,2.519487e+01
6422,-1.951599e-01,5.283051e-01,3.846820e-03,-1.580651e+02,1.179376e+03,2.858182e+01
6423,-1.878799e-01,5.294139e-01,3.718443e-03,-1.380515e+01,1.187076e+03,2.520273e+01
6424,-1.952218e-01,5.284685e-01,3.848067e-03,-1.581148e+02,1.179743e+03,2.859073e+01
6425,-1.879395e-01,5.295776e-01,3.719650e-03,-1.380989e+01,1.187445e+03,2.521059e+01
6426,-1.952836e-01,5.286318e-01,3.849314e-03,-1.581645e+02,1.180111e+03,2.859964e+01
6427,-1.879991e-01,5.297413e-01,3.720857e-03,-1.381462e+01,1.187815e+03,2.521845e+01
6428,-1.953455e-01,5.287952e-01,3.850561e-03,-1.582141e+02,1.180478e+03,2.860855e+01
6429,-1.880586e-01,5.299049e-01,3.722063e-03,-1.381935e+01,1.188184e+03,2.522630e+01
6430,-1.954073e-01,5.289585e-01,3.851808e-03,-1.582638e+02,1.180845e+03,2.861746e+01
6431,-1.881182e-01,5.300686e-01,3.723270e-03,-1.382409e+01,1.188554e+03,2.523416e+01
6432,-1.954692e-01,5.291218e-01,3.853055e-03,-1.583134e+02,1.181212e+03,2.862637e+01
6433,-1.881778e-01,5.302323e-01,3.724477e-03,-1.382882e+01,1.188924e+03,2.524202e+01
6434,-1.955310e-01,5.292852e-01,3.854302e-03,-1.583631e+02,1.181580e+03,2.863528e+01
6435,-1.882374e-01,5.303959e-01,3.725684e-03,-1.383355e+01,1.189293e+03,2.524988e+01
6436,-1.955929e-01,5.294485e-01,3.855549e-03,-1.584128e+02,1.181947e+03,2.864420e+01
6437,-1.882969e-01,5.305596e-01,3.726891e-03,-1.383829e+01,1.189663e+03,2.525773e+01
6438,-1.956547e-01,5.296119e-01,3.856796e-03,-1.584624e+02,1.182314e+03,2.865311e+01
6439,-1.883565e-01,5.307233e-01,3.728097e-03,-1.384302e+01,1.190033e+03,2.526559e+01
6440,-1.957166e-01,5.297752e-01,3.858043e-03,-1.585121e+02,1.182681e+03,2.866202e+01
6441,-1.884161e-01,5.308869e-01,3.729304e-03,-1.384775e+01,1.190402e+03,2.527345e+01
6442,-1.957784e-01,5.299386e-01,3.859290e-03,-1.585617e+02,1.183049e+03,2.867093e+01
6443,-1.884757e-01,5.310506e-01,3.730511e-03,-1.385249e+01,1.190772e+03,2.528131e+01
6444,-1.958403e-01,5.301019e-01,3.860537e-03,-1.586114e+02,1.183416e+03,2.867984e+01
6445,-1.885352e-01,5.312143e-01,3.731718e-03,-1.385722e+01,1.191141e+03,2.528917e+01
6446,-1.959021e-01,5.302653e-01,3.861784e-03,-1.586611e+02,1.183783e+03,2.868875e+01
6447,-1.885948e-01,5.313779e-01,3.732925e-03,-1.386195e+01,1.191511e+03,2.529702e+01
6448,-1.959640e-01,5.304286e-01,3.863031e-03,-1.587107e+02,1.184151e+03,2.869766e+01
6449,-1.886544e-01,5.315416e-01,3.734131e-03,-1.386669e+01,1.191881e+03,2.530488e+01
6450,-1.960258e-01,5.305920e-01,3.864278e-03,-1.587604e+02,1.184518e+03,2.870658e+01
6451,-1.887139e-01,5.317053e-01,3.735338e-03,-1.387142e+01,1.192250e+03,2.531274e+01
6452,-1.960877e-01,5.307553e-01,3.865525e-03,-1.588100e+02,1.184885e+03,2.871549e+01
6453,-1.887735e-01,5.318689e-01,3.736545e-03,-1.387615e+01,1.192620e+03,2.532060e+01
6454,-1.961495e-01,5.309187e-01,3.866771e-03,-1.588597e+02,1.185252e+03,2.872440e+01
6455,-1.888331e-01,5.320326e-01,3.737752e-03,-1.388088e+01,1.192989e+03,2.532846e+01
6456,-1.962114e-01,5.310820e-01,3.868018e-03,-1.589094e+02,1.185620e+03,2.873331e+01
6457,-1.888927e-01,5.321963e-01,3.738959e-03,-1.388562e+01,1.193359e+03,2.533631e+01
6458,-1.962732e-01,5.312454e-01,3.869265e-03,-1.589590e+02,1.185987e+03,2.874222e+01
6459,-1.889522e-01,5.323599e-01,3.740165e-03,-1.389035e+01,1.193729e+03,2.534417e+01
6460,-1.963351e-01,5.314087e-01,3.870512e-03,-1.590087e+02,1.186354e+03,2.875113e+01
6461,-1.890118e-01,5.325236e-01,3.741372e-03,-1.389508e+01,1.194098e+03,2.535203e+01
6462,-1.963969e-01,5.315721e-01,3.871759e-03,-1.590584e+02,1.186721e+03,2.876004e+01
6463,-1.890714e-01,5.326873e-01,3.742579e-03,-1.389982e+01,1.194468e+03,2.535989e+01
6464,-1.964588e-01,5.317354e-01,3.873006e-03,-1.591080e+02,1.187089e+03,2.876896e+01
6465,-1.891310e-01,5.328509e-01,3.743786e-03,-1.390455e+01,1.194837e+03,2.536774e+01
6466,-1.965206e-01,5.318988e-01,3.874253e-03,-1.591577e+02,1.187456e+03,2.877787e+01
6467,-1.891905e-01,5.330146e-01,3.744993e-03,-1.390928e+01,1.195207e+03,2.537560e+01
6468,-1.965825e-01,5.320621e-01,3.875500e-03,-1.592073e+02,1.187823e+03,2.878678e+01
6469,-1.892501e-01,5.331783e-01,3.746199e-03,-1.391402e+01,1.195577e+03,2.538346e+01
6470,-1.966443e-01,5.322255e-01,3.876747e-03,-1.592570e+02,1.188190e+03,2.879569e+01
6471,-1.893097e-01,5.333419e-01,3.747406e-03,-1.391875e+01,1.195946e+03,2.539132e+01
6472,-1.967062e-01,5.323888e-01,3.877994e-03,-1.593067e+02,1.188558e+03,2.880460e+01
6473,-1.893692e-01,5.335056e-01,3.748613e-03,-1.392348e+01,1.196316e+03,2.539918e+01
6474,-1.967680e-01,5.325521e-01,3.879241e-03,-1.593563e+02,1.188925e+03,2.881351e+01
6475,-1.894288e-01,5.336693e-01,3.749820e-03,-1.392822e+01,1.196685e+03,2.540703e+01
6476,-1.968299e-01,5.327155e-01,3.880488e-03,-1.594060e+02,1.189292e+03,2.882242e+01
6477,-1.894884e-01,5.338329e-01,3.751027e-03,-1.393295e+01,1.197055e+03,2.541489e+01
6478,-1.968917e-01,5.328788e-01,3.881735e-03,-1.594556e+02,1.189660e+03,2.883134e+01
6479,-1.895480e-01,5.339966e-01,3.752233e-03,-1.393768e+01,1.197425e+03,2.542275e+01
6480,-1.969536e-01,5.330422e-01,3.882982e-03,-1.595053e+02,1.190027e+03,2.884025e+01
6481,-1.896075e-01,5.341603e-01,3.753440e-03,-1.394241e+01,1.197794e+03,2.543061e+01
6482,-1.970154e-01,5.332055e-01,3.884229e-03,-1.595550e+02,1.190394e+03,2.884916e+01
6483,-1.896671e-01,5.343239e-01,3.754647e-03,-1.394715e+01,1.198164e+03,2.543847e+01
6484,-1.970773e-01,5.333689e-01,3.885476e-03,-1.596046e+02,1.190761e+03,2.885807e+01
6485,-1.897267e-01,5.344876e-01,3.755854e-03,-1.395188e+01,1.198534e+03,2.544632e+01
6486,-1.971391e-01,5.335322e-01,3.886723e-03,-1.596543e+02,1.191129e+03,2.886698e+01
6487,-1.897863e-01,5.346513e-01,3.757061e-03,-1.395661e+01,1.198903e+03,2.545418e+01
6488,-1.972010e-01,5.336956e-01,3.887970e-03,-1.597039e+02,1.191496e+03,2.887589e+01
6489,-1.898458e-01,5.348149e-01,3.758267e-03,-1.396135e+01,1.199273e+03,2.546204e+01
6490,-1.972628e-01,5.338589e-01,3.889217e-03,-1.597536e+02,1.191863e+03,2.888480e+01
6491,-1.899054e-01,5.349786e-01,3.759474e-03,-1.396608e+01,1.199642e+03,2.546990e+01
6492,-1.973247e-01,5.340223e-01,3.890464e-03,-1.598033e+02,1.192230e+03,2.889372e+01
6493,-1.899650e-01,5.351423e-01,3.760681e-03,-1.397081e+01,1.200012e+03,2.547775e+01
6494,-1.973865e-01,5.341856e-01,3.891711e-03,-1.598529e+02,1.192598e+03,2.890263e+01
6495,-1.900246e-01,5.353060e-01,3.761888e-03,-1.397555e+01,1.200382e+03,2.548561e+01
6496,-1.974484e-01,5.343490e-01,3.892958e-03,-1.599026e+02,1.192965e+03,2.891154e+01
6497,-1.900841e-01,5.354696e-01,3.763095e-03,-1.398028e+01,1.200751e+03,2.549347e+01
6498,-1.975102e-01,5.345123e-01,3.894205e-03,-1.599522e+02,1.193332e+03,2.892045e+01
6499,-1.901437e-01,5.356333e-01,3.764301e-03,-1.398501e+01,1.201121e+03,2.550133e+01
6500,-1.975721e-01,5.346757e-01,3.895452e-03,-1.600019e+02,1.193700e+03,2.892936e+01
6501,-1.902033e-01,5.357970e-01,3.765508e-03,-1.398975e+01,1.201490e+03,2.550919e+01
6502,-1.976339e-01,5.348390e-01,3.896699e-03,-1.600516e+02,1.194067e+03,2.893827e+01
6503,-1.902628e-01,5.359606e-01,3.766715e-03,-1.399448e+01,1.201860e+03,2.551704e+01
6504,-1.976958e-01,5.350024e-01,3.897946e-03,-1.601012e+02,1.194434e+03,2.894718e+01
6505,-1.903224e-01,5.361243e-01,3.767922e-03,-1.399921e+01,1.202230e+03,2.552490e+01
6506,-1.977576e-01,5.351657e-01,3.899193e-03,-1.601509e+02,1.194801e+03,2.895610e+01
6507,-1.903820e-01,5.362880e-01,3.769129e-03,-1.400395e+01,1.202599e+03,2.553276e+01
6508,-1.978195e-01,5.353291e-01,3.900440e-03,-1.602005e+02,1.195169e+03,2.896501e+01
6509,-1.904416e-01,5.364516e-01,3.770335e-03,-1.400868e+01,1.202969e+03,2.554062e+01
6510,-1.978813e-01,5.354924e-01,3.901687e-03,-1.602502e+02,1.195536e+03,2.897392e+01
6511,-1.905011e-01,5.366153e-01,3.771542e-03,-1.401341e+01,1.203338e+03,2.554848e+01
6512,-1.979432e-01,5.356558e-01,3.902934e-03,-1.602999e+02,1.195903e+03,2.898283e+01
6513,-1.905607e-01,5.367790e-01,3.772749e-03,-1.401814e+01,1.203708e+03,2.555633e+01
6514,-1.980050e-01,5.358191e-01,3.904181e-03,-1.603495e+02,1.196270e+03,2.899174e+01
6515,-1.906203e-01,5.369426e-01,3.773956e-03,-1.402288e+01,1.204078e+03,2.556419e+01
6516,-1.980669e-01,5.359825e-01,3.905427e-03,-1.603992e+02,1.196638e+03,2.900065e+01
6517,-1.906799e-01,5.371063e-01,3.775163e-03,-1.402761e+01,1.204447e+03,2.557205e+01
6518,-1.981287e-01,5.361458e-01,3.906674e-03,-1.604488e+02,1.197005e+03,2.900956e+01
6519,-1.907394e-01,5.372700e-01,3.776369e-03,-1.403234e+01,1.204817e+03,2.557991e+01
6520,-1.981906e-01,5.363091e-01,3.907921e-03,-1.604985e+02,1.197372e+03,2.901848e+01
6521,-1.907990e-01,5.374336e-01,3.777576e-03,-1.403708e+01,1.205186e+03,2.558776e+01
6522,-1.982524e-01,5.364725e-01,3.909168e-03,-1.605482e+02,1.197739e+03,2.902739e+01
6523,-1.908586e-01,5.375973e-01,3.778783e-03,-1.404181e+01,1.205556e+03,2.559562e+01
